s,m,,1/s,W/m2/K,C,C
Time,"Wall thickness","mpua","mlrpua","Front HTC","Front T","Back T"
 2.1780000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620047E+002, 4.8081104E+002
 2.1790000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620050E+002, 4.8081107E+002
 2.1800000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620053E+002, 4.8081113E+002
 2.1810000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620056E+002, 4.8081119E+002
 2.1820000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620059E+002, 4.8081125E+002
 2.1830000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620062E+002, 4.8081131E+002
 2.1840000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620062E+002, 4.8081134E+002
 2.1850000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620065E+002, 4.8081140E+002
 2.1860000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620068E+002, 4.8081146E+002
 2.1870000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620071E+002, 4.8081149E+002
 2.1880000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620074E+002, 4.8081155E+002
 2.1890000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620078E+002, 4.8081161E+002
 2.1900000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620078E+002, 4.8081165E+002
 2.1910000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620081E+002, 4.8081171E+002
 2.1920000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620084E+002, 4.8081177E+002
 2.1930000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620087E+002, 4.8081180E+002
 2.1940000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620090E+002, 4.8081186E+002
 2.1950000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620090E+002, 4.8081189E+002
 2.1960000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620093E+002, 4.8081195E+002
 2.1970000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620096E+002, 4.8081201E+002
 2.1980000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620099E+002, 4.8081204E+002
 2.1990000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620102E+002, 4.8081210E+002
 2.2000000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620102E+002, 4.8081213E+002
 2.2010000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620105E+002, 4.8081219E+002
 2.2020000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620108E+002, 4.8081223E+002
 2.2030000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620111E+002, 4.8081229E+002
 2.2040000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620111E+002, 4.8081232E+002
 2.2050000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620114E+002, 4.8081238E+002
 2.2060000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620117E+002, 4.8081241E+002
 2.2070000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620120E+002, 4.8081247E+002
 2.2080000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620120E+002, 4.8081250E+002
 2.2090000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620123E+002, 4.8081256E+002
 2.2100000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620126E+002, 4.8081259E+002
 2.2110000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620126E+002, 4.8081265E+002
 2.2120000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620129E+002, 4.8081268E+002
 2.2130000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620132E+002, 4.8081274E+002
 2.2140000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620135E+002, 4.8081277E+002
 2.2150000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620135E+002, 4.8081281E+002
 2.2160000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620139E+002, 4.8081287E+002
 2.2170000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620142E+002, 4.8081290E+002
 2.2180000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620142E+002, 4.8081293E+002
 2.2190000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620145E+002, 4.8081299E+002
 2.2200000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620148E+002, 4.8081302E+002
 2.2210000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620148E+002, 4.8081308E+002
 2.2220000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620151E+002, 4.8081311E+002
 2.2230000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620154E+002, 4.8081314E+002
 2.2240000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620154E+002, 4.8081320E+002
 2.2250000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620157E+002, 4.8081323E+002
 2.2260000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620160E+002, 4.8081326E+002
 2.2270000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620160E+002, 4.8081329E+002
 2.2280000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620163E+002, 4.8081335E+002
 2.2290000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620166E+002, 4.8081339E+002
 2.2300000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620166E+002, 4.8081342E+002
 2.2310000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620169E+002, 4.8081345E+002
 2.2320000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620169E+002, 4.8081351E+002
 2.2330000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620172E+002, 4.8081354E+002
 2.2340000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620175E+002, 4.8081357E+002
 2.2350000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620175E+002, 4.8081360E+002
 2.2360000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620178E+002, 4.8081366E+002
 2.2370000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620178E+002, 4.8081369E+002
 2.2380000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620181E+002, 4.8081372E+002
 2.2390000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620184E+002, 4.8081375E+002
 2.2400000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620184E+002, 4.8081378E+002
 2.2410000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620187E+002, 4.8081384E+002
 2.2420000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620187E+002, 4.8081387E+002
 2.2430000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620190E+002, 4.8081390E+002
 2.2440000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620190E+002, 4.8081393E+002
 2.2450000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620193E+002, 4.8081396E+002
 2.2460000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620197E+002, 4.8081400E+002
 2.2470000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620197E+002, 4.8081403E+002
 2.2480000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620200E+002, 4.8081409E+002
 2.2490000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620200E+002, 4.8081412E+002
 2.2500000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620203E+002, 4.8081415E+002
 2.2510000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620203E+002, 4.8081418E+002
 2.2520000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620206E+002, 4.8081421E+002
 2.2530000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620206E+002, 4.8081424E+002
 2.2540000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620209E+002, 4.8081427E+002
 2.2550000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620209E+002, 4.8081430E+002
 2.2560000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620212E+002, 4.8081433E+002
 2.2570000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620215E+002, 4.8081436E+002
 2.2580000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620215E+002, 4.8081439E+002
 2.2590000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620218E+002, 4.8081442E+002
 2.2600000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620218E+002, 4.8081445E+002
 2.2610000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620221E+002, 4.8081448E+002
 2.2620000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620221E+002, 4.8081451E+002
 2.2630000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620224E+002, 4.8081454E+002
 2.2640000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620224E+002, 4.8081458E+002
 2.2650000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620227E+002, 4.8081461E+002
 2.2660000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620227E+002, 4.8081464E+002
 2.2670000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620230E+002, 4.8081467E+002
 2.2680000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620230E+002, 4.8081470E+002
 2.2690000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620233E+002, 4.8081473E+002
 2.2700000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620233E+002, 4.8081476E+002
 2.2710000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620233E+002, 4.8081479E+002
 2.2720000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620236E+002, 4.8081482E+002
 2.2730000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620236E+002, 4.8081485E+002
 2.2740000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620239E+002, 4.8081488E+002
 2.2750000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620239E+002, 4.8081491E+002
 2.2760000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620242E+002, 4.8081494E+002
 2.2770000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620242E+002, 4.8081497E+002
 2.2780000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620245E+002, 4.8081500E+002
 2.2790000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620245E+002, 4.8081503E+002
 2.2800000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620248E+002, 4.8081506E+002
 2.2810000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620248E+002, 4.8081509E+002
 2.2820000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620248E+002, 4.8081509E+002
 2.2830000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620251E+002, 4.8081512E+002
 2.2840000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620251E+002, 4.8081516E+002
 2.2850000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620255E+002, 4.8081519E+002
 2.2860000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620255E+002, 4.8081522E+002
 2.2870000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620258E+002, 4.8081525E+002
 2.2880000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620258E+002, 4.8081528E+002
 2.2890000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620258E+002, 4.8081528E+002
 2.2900000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620261E+002, 4.8081531E+002
 2.2910000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620261E+002, 4.8081534E+002
 2.2920000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620264E+002, 4.8081537E+002
 2.2930000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620264E+002, 4.8081540E+002
 2.2940000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620267E+002, 4.8081543E+002
 2.2950000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620267E+002, 4.8081543E+002
 2.2960000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620267E+002, 4.8081546E+002
 2.2970000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620270E+002, 4.8081549E+002
 2.2980000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620270E+002, 4.8081552E+002
 2.2990000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620273E+002, 4.8081555E+002
 2.3000000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620273E+002, 4.8081555E+002
 2.3010000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620273E+002, 4.8081558E+002
 2.3020000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620276E+002, 4.8081561E+002
 2.3030000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620276E+002, 4.8081564E+002
 2.3040000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620276E+002, 4.8081567E+002
 2.3050000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620279E+002, 4.8081567E+002
 2.3060000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620279E+002, 4.8081570E+002
 2.3070000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620282E+002, 4.8081573E+002
 2.3080000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620282E+002, 4.8081577E+002
 2.3090000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620282E+002, 4.8081577E+002
 2.3100000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620285E+002, 4.8081580E+002
 2.3110000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620285E+002, 4.8081583E+002
 2.3120000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620285E+002, 4.8081583E+002
 2.3130000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620288E+002, 4.8081586E+002
 2.3140000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620288E+002, 4.8081589E+002
 2.3150000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620288E+002, 4.8081592E+002
 2.3160000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620291E+002, 4.8081592E+002
 2.3170000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620291E+002, 4.8081595E+002
 2.3180000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620294E+002, 4.8081598E+002
 2.3190000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620294E+002, 4.8081598E+002
 2.3200000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620294E+002, 4.8081601E+002
 2.3210000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620297E+002, 4.8081604E+002
 2.3220000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620297E+002, 4.8081604E+002
 2.3230000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620297E+002, 4.8081607E+002
 2.3240000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620300E+002, 4.8081610E+002
 2.3250000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620300E+002, 4.8081610E+002
 2.3260000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620300E+002, 4.8081613E+002
 2.3270000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620303E+002, 4.8081616E+002
 2.3280000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620303E+002, 4.8081616E+002
 2.3290000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620303E+002, 4.8081619E+002
 2.3300000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620303E+002, 4.8081622E+002
 2.3310000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620306E+002, 4.8081622E+002
 2.3320000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620306E+002, 4.8081625E+002
 2.3330000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620306E+002, 4.8081628E+002
 2.3340000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620309E+002, 4.8081628E+002
 2.3350000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620309E+002, 4.8081631E+002
 2.3360000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620309E+002, 4.8081631E+002
 2.3370000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620312E+002, 4.8081635E+002
 2.3380000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620312E+002, 4.8081638E+002
 2.3390000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620312E+002, 4.8081638E+002
 2.3400000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620316E+002, 4.8081641E+002
 2.3410000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620316E+002, 4.8081641E+002
 2.3420000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620316E+002, 4.8081644E+002
 2.3430000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620316E+002, 4.8081647E+002
 2.3440000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620319E+002, 4.8081647E+002
 2.3450000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620319E+002, 4.8081650E+002
 2.3460000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620319E+002, 4.8081650E+002
 2.3470000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620322E+002, 4.8081653E+002
 2.3480000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620322E+002, 4.8081656E+002
 2.3490000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620322E+002, 4.8081656E+002
 2.3500000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620322E+002, 4.8081659E+002
 2.3510000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620325E+002, 4.8081659E+002
 2.3520000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620325E+002, 4.8081662E+002
 2.3530000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620325E+002, 4.8081662E+002
 2.3540000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620325E+002, 4.8081665E+002
 2.3550000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620328E+002, 4.8081665E+002
 2.3560000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620328E+002, 4.8081668E+002
 2.3570000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620328E+002, 4.8081668E+002
 2.3580000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620331E+002, 4.8081671E+002
 2.3590000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620331E+002, 4.8081674E+002
 2.3600000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620331E+002, 4.8081674E+002
 2.3610000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620331E+002, 4.8081677E+002
 2.3620000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620334E+002, 4.8081677E+002
 2.3630000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620334E+002, 4.8081680E+002
 2.3640000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620334E+002, 4.8081680E+002
 2.3650000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620334E+002, 4.8081683E+002
 2.3660000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620337E+002, 4.8081683E+002
 2.3670000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620337E+002, 4.8081686E+002
 2.3680000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620337E+002, 4.8081686E+002
 2.3690000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620337E+002, 4.8081689E+002
 2.3700000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620340E+002, 4.8081689E+002
 2.3710000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620340E+002, 4.8081693E+002
 2.3720000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620340E+002, 4.8081693E+002
 2.3730000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620340E+002, 4.8081696E+002
 2.3740000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620343E+002, 4.8081696E+002
 2.3750000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620343E+002, 4.8081699E+002
 2.3760000E+003, 6.2905741E-003, 5.7700974E-001, 0.0000000E+000, 1.5000000E+001, 4.7620343E+002, 4.8081699E+002
